"","Age","Education2003Revision","Race","MaritalStatus","Sex","Cases","Percentage"
"2018",42,2,18,"M","M",1,0.00262405206119289
"2019",42,2,68,"M","M",1,0.00262405206119289
"2020",42,3,1,"D","F",23,0.0603531974074366
"2021",42,3,1,"D","M",42,0.110210186570102
"2022",42,3,1,"M","F",22,0.0577291453462437
"2023",42,3,1,"M","M",73,0.191555800467081
"2024",42,3,1,"S","F",10,0.0262405206119289
"2025",42,3,1,"S","M",45,0.11808234275368
"2026",42,3,1,"W","M",6,0.0157443123671574
"2027",42,3,2,"D","M",3,0.00787215618357868
"2028",42,3,2,"M","M",4,0.0104962082447716
"2029",42,3,2,"S","F",1,0.00262405206119289
"2030",42,3,2,"S","M",3,0.00787215618357868
"2031",42,3,2,"W","M",1,0.00262405206119289
"2032",42,3,3,"D","M",2,0.00524810412238579
"2033",42,3,3,"M","F",2,0.00524810412238579
"2034",42,3,3,"M","M",1,0.00262405206119289
"2035",42,3,3,"S","M",3,0.00787215618357868
"2036",42,3,7,"S","M",1,0.00262405206119289
"2037",42,3,18,"D","M",1,0.00262405206119289
"2038",42,3,28,"M","M",1,0.00262405206119289
"2039",42,3,48,"S","M",1,0.00262405206119289
"2040",42,3,78,"D","F",1,0.00262405206119289
"2041",42,4,1,"D","F",8,0.0209924164895432
"2042",42,4,1,"D","M",17,0.0446088850402792
"2043",42,4,1,"M","F",13,0.0341126767955076
"2044",42,4,1,"M","M",31,0.0813456138969797
"2045",42,4,1,"S","F",6,0.0157443123671574
"2046",42,4,1,"S","M",8,0.0209924164895432
"2047",42,4,1,"W","M",1,0.00262405206119289
"2048",42,4,2,"D","M",1,0.00262405206119289
"2049",42,4,2,"M","M",2,0.00524810412238579
"2050",42,4,2,"S","M",2,0.00524810412238579
"2051",42,4,3,"D","M",1,0.00262405206119289
"2052",42,4,3,"M","M",1,0.00262405206119289
"2053",42,5,1,"D","F",8,0.0209924164895432
"2054",42,5,1,"D","M",7,0.0183683644283503
"2055",42,5,1,"M","F",9,0.023616468550736
"2056",42,5,1,"M","M",19,0.049856989162665
"2057",42,5,1,"S","F",5,0.0131202603059645
"2058",42,5,1,"S","M",5,0.0131202603059645
"2059",42,5,2,"D","F",2,0.00524810412238579
"2060",42,5,2,"M","F",1,0.00262405206119289
"2061",42,5,2,"M","M",4,0.0104962082447716
"2062",42,5,3,"M","M",1,0.00262405206119289
"2063",42,5,68,"S","M",2,0.00524810412238579
"2064",42,6,1,"D","F",12,0.0314886247343147
"2065",42,6,1,"D","M",11,0.0288645726731218
"2066",42,6,1,"M","F",12,0.0314886247343147
"2067",42,6,1,"M","M",32,0.0839696659581726
"2068",42,6,1,"S","F",6,0.0157443123671574
"2069",42,6,1,"S","M",21,0.0551050932850508
"2070",42,6,1,"W","F",1,0.00262405206119289
"2071",42,6,2,"M","F",1,0.00262405206119289
"2072",42,6,2,"M","M",1,0.00262405206119289
"2073",42,6,2,"S","F",1,0.00262405206119289
"2074",42,6,2,"S","M",2,0.00524810412238579
"2075",42,6,7,"M","F",1,0.00262405206119289
"2076",42,6,18,"D","M",1,0.00262405206119289
"2077",42,6,28,"S","M",1,0.00262405206119289
"2078",42,6,68,"S","M",2,0.00524810412238579
"2079",42,7,1,"D","F",4,0.0104962082447716
"2080",42,7,1,"D","M",3,0.00787215618357868
"2081",42,7,1,"M","F",2,0.00524810412238579
"2082",42,7,1,"M","M",14,0.0367367288567005
"2083",42,7,1,"S","F",2,0.00524810412238579
"2084",42,7,1,"S","M",5,0.0131202603059645
"2085",42,7,2,"M","M",1,0.00262405206119289
"2086",42,8,1,"M","M",3,0.00787215618357868
"2087",42,8,1,"S","M",1,0.00262405206119289
"2088",43,1,1,"D","F",1,0.00262405206119289
"2089",43,1,1,"D","M",2,0.00524810412238579
"2090",43,1,1,"M","M",6,0.0157443123671574
"2091",43,1,1,"S","F",2,0.00524810412238579
"2092",43,1,1,"S","M",5,0.0131202603059645
"2093",43,2,1,"D","F",2,0.00524810412238579
"2094",43,2,1,"D","M",18,0.0472329371014721
"2095",43,2,1,"M","F",7,0.0183683644283503
"2096",43,2,1,"M","M",15,0.0393607809178934
"2097",43,2,1,"S","F",2,0.00524810412238579
"2098",43,2,1,"S","M",12,0.0314886247343147
"2099",43,2,1,"W","M",2,0.00524810412238579
"2100",43,2,2,"D","M",1,0.00262405206119289
"2101",43,2,2,"M","F",1,0.00262405206119289
"2102",43,2,2,"S","M",1,0.00262405206119289
"2103",43,2,3,"S","M",1,0.00262405206119289
"2104",43,2,4,"M","M",1,0.00262405206119289
"2105",43,3,1,"D","F",22,0.0577291453462437
"2106",43,3,1,"D","M",44,0.115458290692487
"2107",43,3,1,"M","F",23,0.0603531974074366
"2108",43,3,1,"M","M",81,0.212548216956624
"2109",43,3,1,"S","F",6,0.0157443123671574
"2110",43,3,1,"S","M",49,0.128578550998452
"2111",43,3,1,"W","F",2,0.00524810412238579
"2112",43,3,1,"W","M",3,0.00787215618357868
"2113",43,3,2,"D","M",3,0.00787215618357868
"2114",43,3,2,"M","F",1,0.00262405206119289
"2115",43,3,2,"M","M",7,0.0183683644283503
"2116",43,3,2,"S","F",2,0.00524810412238579
"2117",43,3,2,"S","M",12,0.0314886247343147
"2118",43,3,2,"W","M",1,0.00262405206119289
"2119",43,3,3,"D","F",2,0.00524810412238579
"2120",43,3,3,"S","M",1,0.00262405206119289
"2121",43,3,4,"D","M",1,0.00262405206119289
"2122",43,3,7,"M","M",1,0.00262405206119289
"2123",43,3,18,"M","M",1,0.00262405206119289
"2124",43,3,18,"S","M",1,0.00262405206119289
"2125",43,3,48,"S","M",1,0.00262405206119289
"2126",43,4,1,"D","F",11,0.0288645726731218
"2127",43,4,1,"D","M",21,0.0551050932850508
"2128",43,4,1,"M","F",14,0.0367367288567005
"2129",43,4,1,"M","M",19,0.049856989162665
"2130",43,4,1,"S","F",4,0.0104962082447716
"2131",43,4,1,"S","M",29,0.0760975097745939
"2132",43,4,1,"W","F",2,0.00524810412238579
"2133",43,4,1,"W","M",2,0.00524810412238579
"2134",43,4,2,"D","F",1,0.00262405206119289
"2135",43,4,2,"D","M",1,0.00262405206119289
"2136",43,4,2,"M","M",4,0.0104962082447716
"2137",43,4,2,"S","F",2,0.00524810412238579
"2138",43,4,2,"S","M",3,0.00787215618357868
"2139",43,4,2,"W","M",1,0.00262405206119289
"2140",43,4,3,"D","M",1,0.00262405206119289
"2141",43,4,3,"M","M",1,0.00262405206119289
"2142",43,4,3,"S","M",1,0.00262405206119289
"2143",43,4,18,"D","M",1,0.00262405206119289
"2144",43,4,28,"M","F",1,0.00262405206119289
"2145",43,4,78,"S","M",1,0.00262405206119289
"2146",43,5,1,"D","F",5,0.0131202603059645
"2147",43,5,1,"D","M",8,0.0209924164895432
"2148",43,5,1,"M","F",6,0.0157443123671574
"2149",43,5,1,"M","M",22,0.0577291453462437
"2150",43,5,1,"S","F",1,0.00262405206119289
"2151",43,5,1,"S","M",12,0.0314886247343147
"2152",43,5,2,"M","F",1,0.00262405206119289
"2153",43,5,28,"D","F",1,0.00262405206119289
"2154",43,6,1,"D","F",7,0.0183683644283503
"2155",43,6,1,"D","M",7,0.0183683644283503
"2156",43,6,1,"M","F",16,0.0419848329790863
"2157",43,6,1,"M","M",28,0.073473457713401
"2158",43,6,1,"S","F",7,0.0183683644283503
"2159",43,6,1,"S","M",23,0.0603531974074366
"2160",43,6,1,"W","M",1,0.00262405206119289
"2161",43,6,2,"M","F",1,0.00262405206119289
"2162",43,6,2,"M","M",3,0.00787215618357868
"2163",43,6,2,"S","F",1,0.00262405206119289
"2164",43,6,4,"M","F",1,0.00262405206119289
"2165",43,6,5,"M","F",1,0.00262405206119289
"2166",43,6,7,"D","M",1,0.00262405206119289
"2167",43,6,28,"M","F",1,0.00262405206119289
"2168",43,6,68,"M","M",2,0.00524810412238579
"2169",43,7,1,"D","F",3,0.00787215618357868
"2170",43,7,1,"D","M",6,0.0157443123671574
"2171",43,7,1,"M","F",3,0.00787215618357868
"2172",43,7,1,"M","M",11,0.0288645726731218
"2173",43,7,1,"S","F",4,0.0104962082447716
"2174",43,7,1,"S","M",2,0.00524810412238579
"2175",43,7,2,"D","F",1,0.00262405206119289
"2176",43,7,2,"M","F",1,0.00262405206119289
"2177",43,7,4,"S","F",1,0.00262405206119289
"2178",43,7,18,"M","M",1,0.00262405206119289
"2179",43,7,28,"M","M",1,0.00262405206119289
"2180",43,7,28,"S","M",1,0.00262405206119289
"2181",43,7,68,"M","F",1,0.00262405206119289
"2182",43,8,1,"D","F",3,0.00787215618357868
"2183",43,8,1,"D","M",1,0.00262405206119289
"2184",43,8,1,"M","F",2,0.00524810412238579
"2185",43,8,1,"M","M",3,0.00787215618357868
"2186",43,8,1,"S","F",1,0.00262405206119289
"2187",43,8,1,"S","M",4,0.0104962082447716
"2188",43,8,2,"M","F",1,0.00262405206119289
"2189",44,1,1,"D","F",1,0.00262405206119289
"2190",44,1,1,"D","M",5,0.0131202603059645
"2191",44,1,1,"M","F",2,0.00524810412238579
"2192",44,1,1,"M","M",4,0.0104962082447716
"2193",44,1,1,"S","M",4,0.0104962082447716
"2194",44,1,38,"M","M",1,0.00262405206119289
"2195",44,1,48,"D","M",1,0.00262405206119289
"2196",44,1,68,"M","M",1,0.00262405206119289
"2197",44,2,1,"D","F",3,0.00787215618357868
"2198",44,2,1,"D","M",18,0.0472329371014721
"2199",44,2,1,"M","F",3,0.00787215618357868
"2200",44,2,1,"M","M",18,0.0472329371014721
"2201",44,2,1,"S","F",2,0.00524810412238579
"2202",44,2,1,"S","M",12,0.0314886247343147
"2203",44,2,2,"D","M",1,0.00262405206119289
"2204",44,2,2,"M","M",1,0.00262405206119289
"2205",44,2,2,"S","M",2,0.00524810412238579
"2206",44,2,2,"W","M",1,0.00262405206119289
"2207",44,3,1,"D","F",16,0.0419848329790863
"2208",44,3,1,"D","M",57,0.149570967487995
"2209",44,3,1,"M","F",21,0.0551050932850508
"2210",44,3,1,"M","M",96,0.251908997874518
"2211",44,3,1,"S","F",9,0.023616468550736
"2212",44,3,1,"S","M",43,0.112834238631294
"2213",44,3,1,"W","F",2,0.00524810412238579
"2214",44,3,1,"W","M",4,0.0104962082447716
"2215",44,3,2,"D","F",1,0.00262405206119289
"2216",44,3,2,"D","M",1,0.00262405206119289
"2217",44,3,2,"M","M",3,0.00787215618357868
"2218",44,3,2,"S","F",2,0.00524810412238579
"2219",44,3,2,"S","M",3,0.00787215618357868
"2220",44,3,2,"W","M",1,0.00262405206119289
"2221",44,3,3,"D","F",1,0.00262405206119289
"2222",44,3,3,"D","M",3,0.00787215618357868
"2223",44,3,3,"M","M",3,0.00787215618357868
"2224",44,3,3,"S","M",2,0.00524810412238579
"2225",44,3,18,"M","M",1,0.00262405206119289
"2226",44,3,38,"S","M",1,0.00262405206119289
"2227",44,3,48,"S","M",1,0.00262405206119289
"2228",44,4,1,"D","F",8,0.0209924164895432
"2229",44,4,1,"D","M",30,0.0787215618357868
"2230",44,4,1,"M","F",11,0.0288645726731218
"2231",44,4,1,"M","M",39,0.102338030386523
"2232",44,4,1,"S","F",3,0.00787215618357868
"2233",44,4,1,"S","M",17,0.0446088850402792
"2234",44,4,1,"W","F",1,0.00262405206119289
"2235",44,4,2,"D","M",1,0.00262405206119289
"2236",44,4,2,"M","M",4,0.0104962082447716
"2237",44,4,2,"S","F",1,0.00262405206119289
"2238",44,4,2,"S","M",2,0.00524810412238579
"2239",44,4,3,"D","M",1,0.00262405206119289
"2240",44,4,3,"S","M",1,0.00262405206119289
"2241",44,4,7,"M","M",1,0.00262405206119289
"2242",44,4,7,"W","F",1,0.00262405206119289
"2243",44,4,48,"M","M",1,0.00262405206119289
"2244",44,5,1,"D","F",14,0.0367367288567005
"2245",44,5,1,"D","M",7,0.0183683644283503
"2246",44,5,1,"M","F",13,0.0341126767955076
"2247",44,5,1,"M","M",21,0.0551050932850508
"2248",44,5,1,"S","F",3,0.00787215618357868
"2249",44,5,1,"S","M",6,0.0157443123671574
"2250",44,5,2,"M","M",1,0.00262405206119289
"2251",44,5,2,"S","M",1,0.00262405206119289
"2252",44,5,3,"W","M",1,0.00262405206119289
"2253",44,5,18,"M","M",1,0.00262405206119289
"2254",44,5,78,"M","F",1,0.00262405206119289
"2255",44,6,1,"D","F",13,0.0341126767955076
"2256",44,6,1,"D","M",17,0.0446088850402792
"2257",44,6,1,"M","F",16,0.0419848329790863
"2258",44,6,1,"M","M",25,0.0656013015298224
"2259",44,6,1,"S","F",8,0.0209924164895432
"2260",44,6,1,"S","M",18,0.0472329371014721
"2261",44,6,1,"W","F",2,0.00524810412238579
"2262",44,6,2,"M","F",1,0.00262405206119289
"2263",44,6,2,"S","F",1,0.00262405206119289
"2264",44,6,7,"M","F",1,0.00262405206119289
"2265",44,6,18,"M","F",1,0.00262405206119289
"2266",44,6,28,"M","F",1,0.00262405206119289
"2267",44,6,68,"S","M",1,0.00262405206119289
"2268",44,6,78,"M","F",1,0.00262405206119289
"2269",44,7,1,"D","F",3,0.00787215618357868
"2270",44,7,1,"D","M",1,0.00262405206119289
"2271",44,7,1,"M","F",2,0.00524810412238579
"2272",44,7,1,"M","M",11,0.0288645726731218
"2273",44,7,1,"S","F",1,0.00262405206119289
"2274",44,7,1,"S","M",2,0.00524810412238579
"2275",44,8,1,"D","M",2,0.00524810412238579
"2276",44,8,1,"M","F",1,0.00262405206119289
"2277",44,8,1,"M","M",7,0.0183683644283503
"2278",44,8,1,"S","M",2,0.00524810412238579
"2279",44,8,3,"M","M",1,0.00262405206119289
"2280",45,1,1,"D","M",2,0.00524810412238579
"2281",45,1,1,"M","F",2,0.00524810412238579
"2282",45,1,1,"M","M",6,0.0157443123671574
"2283",45,1,1,"S","F",1,0.00262405206119289
"2284",45,1,1,"S","M",5,0.0131202603059645
"2285",45,1,18,"M","F",1,0.00262405206119289
"2286",45,1,68,"M","M",1,0.00262405206119289
"2287",45,2,1,"D","F",5,0.0131202603059645
"2288",45,2,1,"D","M",8,0.0209924164895432
"2289",45,2,1,"M","F",4,0.0104962082447716
"2290",45,2,1,"M","M",22,0.0577291453462437
"2291",45,2,1,"S","M",10,0.0262405206119289
"2292",45,2,1,"W","F",1,0.00262405206119289
"2293",45,2,1,"W","M",1,0.00262405206119289
"2294",45,2,2,"S","M",1,0.00262405206119289
"2295",45,3,1,"D","F",18,0.0472329371014721
"2296",45,3,1,"D","M",58,0.152195019549188
"2297",45,3,1,"M","F",22,0.0577291453462437
"2298",45,3,1,"M","M",88,0.230916581384975
"2299",45,3,1,"S","F",10,0.0262405206119289
"2300",45,3,1,"S","M",49,0.128578550998452
"2301",45,3,1,"W","F",4,0.0104962082447716
"2302",45,3,1,"W","M",4,0.0104962082447716
"2303",45,3,2,"D","M",3,0.00787215618357868
"2304",45,3,2,"M","F",1,0.00262405206119289
"2305",45,3,2,"M","M",5,0.0131202603059645
"2306",45,3,2,"S","F",2,0.00524810412238579
"2307",45,3,2,"S","M",2,0.00524810412238579
"2308",45,3,2,"W","M",1,0.00262405206119289
"2309",45,3,3,"D","M",3,0.00787215618357868
"2310",45,3,3,"S","M",1,0.00262405206119289
"2311",45,3,4,"D","M",1,0.00262405206119289
"2312",45,3,4,"M","F",1,0.00262405206119289
"2313",45,3,28,"S","M",1,0.00262405206119289
"2314",45,3,48,"M","M",1,0.00262405206119289
"2315",45,3,68,"S","M",1,0.00262405206119289
"2316",45,4,1,"D","F",14,0.0367367288567005
"2317",45,4,1,"D","M",16,0.0419848329790863
"2318",45,4,1,"M","F",10,0.0262405206119289
"2319",45,4,1,"M","M",32,0.0839696659581726
"2320",45,4,1,"S","F",4,0.0104962082447716
"2321",45,4,1,"S","M",16,0.0419848329790863
"2322",45,4,1,"W","F",3,0.00787215618357868
"2323",45,4,1,"W","M",1,0.00262405206119289
"2324",45,4,2,"D","M",1,0.00262405206119289
"2325",45,4,2,"M","M",4,0.0104962082447716
"2326",45,4,2,"S","F",1,0.00262405206119289
"2327",45,4,5,"M","M",1,0.00262405206119289
"2328",45,4,48,"D","M",1,0.00262405206119289
"2329",45,5,1,"D","F",9,0.023616468550736
"2330",45,5,1,"D","M",15,0.0393607809178934
"2331",45,5,1,"M","F",14,0.0367367288567005
"2332",45,5,1,"M","M",23,0.0603531974074366
"2333",45,5,1,"S","F",4,0.0104962082447716
"2334",45,5,1,"S","M",13,0.0341126767955076
"2335",45,5,2,"D","M",1,0.00262405206119289
"2336",45,5,5,"M","F",1,0.00262405206119289
"2337",45,5,18,"M","M",1,0.00262405206119289
"2338",45,6,1,"D","F",13,0.0341126767955076
"2339",45,6,1,"D","M",13,0.0341126767955076
"2340",45,6,1,"M","F",10,0.0262405206119289
"2341",45,6,1,"M","M",33,0.0865937180193655
"2342",45,6,1,"S","F",5,0.0131202603059645
"2343",45,6,1,"S","M",18,0.0472329371014721
"2344",45,6,1,"W","M",2,0.00524810412238579
"2345",45,6,2,"D","M",1,0.00262405206119289
"2346",45,6,2,"M","F",1,0.00262405206119289
"2347",45,6,2,"M","M",2,0.00524810412238579
"2348",45,6,2,"S","F",1,0.00262405206119289
"2349",45,6,2,"S","M",2,0.00524810412238579
"2350",45,6,4,"M","M",1,0.00262405206119289
"2351",45,6,4,"S","F",1,0.00262405206119289
"2352",45,6,7,"M","M",2,0.00524810412238579
"2353",45,6,18,"M","M",1,0.00262405206119289
"2354",45,6,28,"M","M",1,0.00262405206119289
"2355",45,6,78,"M","F",1,0.00262405206119289
"2356",45,6,78,"S","F",1,0.00262405206119289
"2357",45,7,1,"D","F",3,0.00787215618357868
"2358",45,7,1,"D","M",8,0.0209924164895432
"2359",45,7,1,"M","F",3,0.00787215618357868
"2360",45,7,1,"M","M",9,0.023616468550736
"2361",45,7,1,"S","F",4,0.0104962082447716
"2362",45,7,1,"S","M",9,0.023616468550736
"2363",45,7,1,"W","F",2,0.00524810412238579
"2364",45,7,1,"W","M",1,0.00262405206119289
"2365",45,7,2,"D","M",1,0.00262405206119289
"2366",45,7,2,"S","F",1,0.00262405206119289
"2367",45,7,2,"S","M",1,0.00262405206119289
"2368",45,7,4,"M","M",1,0.00262405206119289
"2369",45,7,5,"S","M",1,0.00262405206119289
"2370",45,7,28,"S","M",1,0.00262405206119289
"2371",45,7,78,"S","F",1,0.00262405206119289
"2372",45,8,1,"D","F",1,0.00262405206119289
"2373",45,8,1,"D","M",3,0.00787215618357868
"2374",45,8,1,"M","F",1,0.00262405206119289
"2375",45,8,1,"M","M",3,0.00787215618357868
"2376",45,8,1,"S","M",2,0.00524810412238579
"2377",45,8,2,"M","M",1,0.00262405206119289
"2378",45,8,18,"M","F",1,0.00262405206119289
"2379",46,1,1,"D","M",2,0.00524810412238579
"2380",46,1,1,"M","F",1,0.00262405206119289
"2381",46,1,1,"M","M",10,0.0262405206119289
"2382",46,1,1,"S","F",1,0.00262405206119289
"2383",46,1,1,"S","M",2,0.00524810412238579
"2384",46,1,1,"W","F",1,0.00262405206119289
"2385",46,1,1,"W","M",2,0.00524810412238579
"2386",46,1,18,"D","M",1,0.00262405206119289
"2387",46,1,68,"D","F",1,0.00262405206119289
"2388",46,2,1,"D","F",6,0.0157443123671574
"2389",46,2,1,"D","M",18,0.0472329371014721
"2390",46,2,1,"M","F",4,0.0104962082447716
"2391",46,2,1,"M","M",21,0.0551050932850508
"2392",46,2,1,"S","F",1,0.00262405206119289
"2393",46,2,1,"S","M",23,0.0603531974074366
"2394",46,2,1,"W","F",2,0.00524810412238579
"2395",46,2,1,"W","M",1,0.00262405206119289
"2396",46,2,2,"S","F",1,0.00262405206119289
"2397",46,2,68,"S","F",1,0.00262405206119289
"2398",46,2,68,"S","M",1,0.00262405206119289
"2399",46,3,1,"D","F",20,0.0524810412238579
"2400",46,3,1,"D","M",67,0.175811488099924
"2401",46,3,1,"M","F",25,0.0656013015298224
"2402",46,3,1,"M","M",75,0.196803904589467
"2403",46,3,1,"S","F",11,0.0288645726731218
"2404",46,3,1,"S","M",48,0.125954498937259
"2405",46,3,1,"W","F",3,0.00787215618357868
"2406",46,3,1,"W","M",8,0.0209924164895432
"2407",46,3,2,"D","F",1,0.00262405206119289
"2408",46,3,2,"D","M",1,0.00262405206119289
"2409",46,3,2,"M","F",1,0.00262405206119289
"2410",46,3,2,"M","M",2,0.00524810412238579
"2411",46,3,2,"S","F",1,0.00262405206119289
"2412",46,3,2,"S","M",4,0.0104962082447716
"2413",46,3,2,"W","F",1,0.00262405206119289
"2414",46,3,3,"D","M",1,0.00262405206119289
"2415",46,3,3,"M","M",1,0.00262405206119289
"2416",46,3,3,"S","M",1,0.00262405206119289
"2417",46,3,5,"M","F",1,0.00262405206119289
"2418",46,3,7,"M","F",1,0.00262405206119289
"2419",46,3,28,"D","F",1,0.00262405206119289
"2420",46,3,78,"W","F",1,0.00262405206119289
"2421",46,4,1,"D","F",5,0.0131202603059645
"2422",46,4,1,"D","M",18,0.0472329371014721
"2423",46,4,1,"M","F",13,0.0341126767955076
"2424",46,4,1,"M","M",37,0.0970899262641371
"2425",46,4,1,"S","F",3,0.00787215618357868
"2426",46,4,1,"S","M",13,0.0341126767955076
"2427",46,4,1,"W","F",1,0.00262405206119289
"2428",46,4,2,"D","F",1,0.00262405206119289
"2429",46,4,2,"D","M",1,0.00262405206119289
"2430",46,4,2,"M","M",4,0.0104962082447716
"2431",46,4,2,"S","F",1,0.00262405206119289
"2432",46,4,3,"D","M",1,0.00262405206119289
"2433",46,4,4,"M","F",1,0.00262405206119289
"2434",46,4,7,"M","M",1,0.00262405206119289
"2435",46,4,48,"M","M",1,0.00262405206119289
"2436",46,5,1,"D","F",5,0.0131202603059645
"2437",46,5,1,"D","M",11,0.0288645726731218
"2438",46,5,1,"M","F",9,0.023616468550736
"2439",46,5,1,"M","M",24,0.0629772494686295
"2440",46,5,1,"S","F",2,0.00524810412238579
"2441",46,5,1,"S","M",8,0.0209924164895432
"2442",46,5,1,"W","M",1,0.00262405206119289
"2443",46,5,2,"M","M",5,0.0131202603059645
"2444",46,5,3,"M","M",1,0.00262405206119289
"2445",46,5,18,"W","M",1,0.00262405206119289
"2446",46,6,1,"D","F",7,0.0183683644283503
"2447",46,6,1,"D","M",10,0.0262405206119289
"2448",46,6,1,"M","F",11,0.0288645726731218
"2449",46,6,1,"M","M",41,0.107586134508909
"2450",46,6,1,"S","F",5,0.0131202603059645
"2451",46,6,1,"S","M",16,0.0419848329790863
"2452",46,6,1,"W","M",1,0.00262405206119289
"2453",46,6,2,"S","M",1,0.00262405206119289
"2454",46,7,1,"D","F",3,0.00787215618357868
"2455",46,7,1,"D","M",5,0.0131202603059645
"2456",46,7,1,"M","F",9,0.023616468550736
"2457",46,7,1,"M","M",13,0.0341126767955076
"2458",46,7,1,"S","F",5,0.0131202603059645
"2459",46,7,1,"S","M",9,0.023616468550736
"2460",46,7,2,"M","M",1,0.00262405206119289
"2461",46,7,2,"S","F",1,0.00262405206119289
"2462",46,7,3,"M","M",1,0.00262405206119289
"2463",46,7,4,"W","M",1,0.00262405206119289
"2464",46,7,28,"M","M",1,0.00262405206119289
"2465",46,8,1,"M","F",1,0.00262405206119289
"2466",46,8,1,"M","M",3,0.00787215618357868
"2467",46,8,1,"S","M",1,0.00262405206119289
"2468",47,1,1,"D","F",5,0.0131202603059645
"2469",47,1,1,"D","M",2,0.00524810412238579
"2470",47,1,1,"M","F",2,0.00524810412238579
"2471",47,1,1,"M","M",8,0.0209924164895432
"2472",47,1,1,"S","F",1,0.00262405206119289
"2473",47,1,1,"S","M",4,0.0104962082447716
"2474",47,1,2,"D","F",1,0.00262405206119289
"2475",47,1,2,"M","M",2,0.00524810412238579
"2476",47,2,1,"D","F",4,0.0104962082447716
"2477",47,2,1,"D","M",18,0.0472329371014721
"2478",47,2,1,"M","F",6,0.0157443123671574
"2479",47,2,1,"M","M",18,0.0472329371014721
"2480",47,2,1,"S","F",2,0.00524810412238579
"2481",47,2,1,"S","M",12,0.0314886247343147
"2482",47,2,1,"W","M",1,0.00262405206119289
"2483",47,2,2,"S","F",1,0.00262405206119289
"2484",47,2,2,"S","M",2,0.00524810412238579
"2485",47,2,3,"D","M",1,0.00262405206119289
"2486",47,2,3,"M","M",1,0.00262405206119289
"2487",47,2,4,"S","M",1,0.00262405206119289
"2488",47,2,78,"M","M",1,0.00262405206119289
"2489",47,3,1,"D","F",25,0.0656013015298224
"2490",47,3,1,"D","M",58,0.152195019549188
"2491",47,3,1,"M","F",24,0.0629772494686295
"2492",47,3,1,"M","M",81,0.212548216956624
"2493",47,3,1,"S","F",11,0.0288645726731218
"2494",47,3,1,"S","M",45,0.11808234275368
"2495",47,3,1,"W","F",4,0.0104962082447716
"2496",47,3,1,"W","M",7,0.0183683644283503
"2497",47,3,2,"D","F",1,0.00262405206119289
"2498",47,3,2,"D","M",2,0.00524810412238579
"2499",47,3,2,"M","F",1,0.00262405206119289
"2500",47,3,2,"M","M",6,0.0157443123671574
"2501",47,3,2,"S","F",2,0.00524810412238579
"2502",47,3,2,"S","M",4,0.0104962082447716
"2503",47,3,2,"W","M",1,0.00262405206119289
"2504",47,3,3,"M","M",1,0.00262405206119289
"2505",47,3,4,"D","F",1,0.00262405206119289
